0.591915	0.584098	0.722278
-0.0427504	-0.0538002	-0.0830669
0.0764224	0.0953801	0.139373
-0.0500016	-0.0291119	-0.0241172
-0.0517355	-0.0442432	-0.0504825
0.0354288	0.0458355	0.0721477
0.00720905	0.0457775	0.0958153
0.0492593	0.03255	0.0346389
0.0114575	0.00615787	0.0119026
-0.020105	-0.0139477	-0.0160418
0.0739037	0.0639082	0.0799173
0.0302355	0.0295522	0.0462295
0.341964	0.34662	0.473039
-0.0139819	-0.0107073	-0.0124983
-0.0230984	-0.0180596	-0.0246276
0.0552138	0.0584769	0.0678249
